daxing_stationId,daxing_utc_time,daxing_PM2.5,daxing_PM10,daxing_NO2,daxing_CO,daxing_O3,daxing_SO2,daxing_temperature,daxing_pressure,daxing_humidity,daxing_wind_direction,daxing_wind_speed,fangshan_stationId,fangshan_utc_time,fangshan_PM2.5,fangshan_PM10,fangshan_NO2,fangshan_CO,fangshan_O3,fangshan_SO2,fangshan_temperature,fangshan_pressure,fangshan_humidity,fangshan_wind_direction,fangshan_wind_speed,huairou_stationId,huairou_utc_time,huairou_PM2.5,huairou_PM10,huairou_NO2,huairou_CO,huairou_O3,huairou_SO2,huairou_temperature,huairou_pressure,huairou_humidity,huairou_wind_direction,huairou_wind_speed,mentougou_stationId,mentougou_utc_time,mentougou_PM2.5,mentougou_PM10,mentougou_NO2,mentougou_CO,mentougou_O3,mentougou_SO2,mentougou_temperature,mentougou_pressure,mentougou_humidity,mentougou_wind_direction,mentougou_wind_speed,miyun_stationId,miyun_utc_time,miyun_PM2.5,miyun_PM10,miyun_NO2,miyun_CO,miyun_O3,miyun_SO2,miyun_temperature,miyun_pressure,miyun_humidity,miyun_wind_direction,miyun_wind_speed,pingchang_stationId,pingchang_utc_time,pingchang_PM2.5,pingchang_PM10,pingchang_NO2,pingchang_CO,pingchang_O3,pingchang_SO2,pingchang_temperature,pingchang_pressure,pingchang_humidity,pingchang_wind_direction,pingchang_wind_speed,pinggu_stationId,pinggu_utc_time,pinggu_PM2.5,pinggu_PM10,pinggu_NO2,pinggu_CO,pinggu_O3,pinggu_SO2,pinggu_temperature,pinggu_pressure,pinggu_humidity,pinggu_wind_direction,pinggu_wind_speed,shunyi_stationId,shunyi_utc_time,shunyi_PM2.5,shunyi_PM10,shunyi_NO2,shunyi_CO,shunyi_O3,shunyi_SO2,shunyi_temperature,shunyi_pressure,shunyi_humidity,shunyi_wind_direction,shunyi_wind_speed,tongzhou_stationId,tongzhou_utc_time,tongzhou_PM2.5,tongzhou_PM10,tongzhou_NO2,tongzhou_CO,tongzhou_O3,tongzhou_SO2,tongzhou_temperature,tongzhou_pressure,tongzhou_humidity,tongzhou_wind_direction,tongzhou_wind_speed
daxing,2017-12-24 16:00:00,5.0,17.0,34.0,0.6,29.0,2.0,-1.3,1024.0,22.0,22.0,2.1,fangshan,2017-12-24 16:00:00,8.0,13.0,26.0,0.3,42.0,3.0,-2.4,1022.8,22.0,94.0,1.8,huairou,2017-12-24 16:00:00,8.0,,2.0,0.2,61.0,2.0,-4.8,1019.9,31.0,137.0,0.9,mentougou,2017-12-24 16:00:00,7.0,10.0,15.0,0.3,68.0,3.0,-2.5,1018.3,25.0,47.0,2.7,miyun,2017-12-24 16:00:00,,,,,,,-6.5,1020.6,40.0,110.0,0.6,pingchang,2017-12-24 16:00:00,7.0,,5.0,0.4,58.0,2.0,-1.7,1019.9,21.0,29.0,1.8,pinggu,2017-12-24 16:00:00,3.0,,6.0,0.5,60.0,,-3.6,1025.2,26.0,249.0,1.7,shunyi,2017-12-24 16:00:00,5.0,12.0,7.0,0.5,61.0,5.0,-1.5,1025.6,22.0,11.0,2.0,tongzhou,2017-12-24 16:00:00,7.0,16.0,17.0,0.3,60.0,2.0,-2.1,1026.5,24.0,348.0,3.3
daxing,2017-12-24 17:00:00,8.0,15.0,32.0,0.6,31.0,2.0,-1.6,1023.4,22.0,35.0,1.8,fangshan,2017-12-24 17:00:00,5.0,13.0,32.0,0.3,37.0,4.0,-2.4,1022.1,22.0,50.0,2.7,huairou,2017-12-24 17:00:00,4.0,8.0,19.0,0.3,36.0,2.0,-5.4,1019.4,36.0,288.0,1.3,mentougou,2017-12-24 17:00:00,10.0,12.0,22.0,0.6,59.0,5.0,-1.9,1017.7,23.0,52.0,3.2,miyun,2017-12-24 17:00:00,3.0,11.0,17.0,0.3,47.0,3.0,-5.2,1020.0,37.0,55.0,1.3,pingchang,2017-12-24 17:00:00,11.0,,7.0,0.4,58.0,2.0,-2.3,1019.3,22.0,1.0,1.9,pinggu,2017-12-24 17:00:00,6.0,,4.0,0.5,60.0,,-5.7,1024.5,29.0,334.0,1.4,shunyi,2017-12-24 17:00:00,5.0,11.0,9.0,0.5,56.0,5.0,-2.2,1025.3,25.0,75.0,1.8,tongzhou,2017-12-24 17:00:00,9.0,11.0,20.0,0.3,56.0,3.0,-2.9,1025.9,28.0,342.0,2.9
daxing,2017-12-24 18:00:00,6.0,12.0,27.0,0.6,35.0,3.0,-1.9,1023.6,23.0,36.0,1.4,fangshan,2017-12-24 18:00:00,6.0,17.0,31.0,0.3,36.0,3.0,-2.1,1022.2,21.0,112.0,1.8,huairou,2017-12-24 18:00:00,7.0,12.0,9.0,0.2,44.0,2.0,-5.6,1019.1,39.0,241.0,0.9,mentougou,2017-12-24 18:00:00,6.0,20.0,43.0,0.5,31.0,4.0,-2.5,1017.9,25.0,110.0,1.3,miyun,2017-12-24 18:00:00,8.0,,6.0,0.3,59.0,2.0,-5.2,1019.7,40.0,96.0,2.4,pingchang,2017-12-24 18:00:00,12.0,,11.0,0.5,52.0,3.0,-2.1,1018.9,22.0,5.0,1.8,pinggu,2017-12-24 18:00:00,4.0,,4.0,0.5,61.0,,-4.6,1024.6,29.0,222.0,1.2,shunyi,2017-12-24 18:00:00,7.0,11.0,12.0,0.6,51.0,5.0,-2.7,1025.0,28.0,50.0,2.2,tongzhou,2017-12-24 18:00:00,7.0,17.0,27.0,0.4,43.0,3.0,-4.3,1026.0,39.0,15.0,1.2
daxing,2017-12-24 19:00:00,6.0,18.0,33.0,0.6,33.0,2.0,-3.0,1023.6,26.0,95.0,1.5,fangshan,2017-12-24 19:00:00,5.0,17.0,34.0,0.2,36.0,3.0,-3.0,1022.2,26.0,62.0,0.4,huairou,2017-12-24 19:00:00,8.0,12.0,8.0,0.2,46.0,2.0,-4.9,1018.7,33.0,225.0,0.9,mentougou,2017-12-24 19:00:00,11.0,22.0,48.0,0.4,26.0,4.0,-1.9,1017.7,21.0,18.0,2.3,miyun,2017-12-24 19:00:00,5.0,13.0,12.0,0.4,52.0,3.0,-5.0,1019.0,37.0,101.0,1.6,pingchang,2017-12-24 19:00:00,5.0,22.0,9.0,0.3,55.0,4.0,-1.9,1018.7,23.0,26.0,1.5,pinggu,2017-12-24 19:00:00,4.0,,7.0,0.5,58.0,,-5.0,1024.1,30.0,48.0,1.4,shunyi,2017-12-24 19:00:00,7.0,15.0,12.0,0.6,50.0,5.0,-3.4,1024.8,33.0,33.0,1.3,tongzhou,2017-12-24 19:00:00,4.0,12.0,12.0,0.2,57.0,3.0,-3.7,1026.1,31.0,17.0,1.8
daxing,2017-12-24 20:00:00,,,,,,,-3.8,1023.2,30.0,198.0,1.2,fangshan,2017-12-24 20:00:00,10.0,21.0,61.0,0.3,,3.0,-3.2,1022.0,36.0,267.0,1.1,huairou,2017-12-24 20:00:00,6.0,10.0,8.0,0.2,,2.0,-5.4,1018.2,42.0,299.0,1.2,mentougou,2017-12-24 20:00:00,12.0,17.0,45.0,0.5,27.0,3.0,-3.2,1017.1,28.0,277.0,1.9,miyun,2017-12-24 20:00:00,6.0,17.0,20.0,0.5,40.0,2.0,-5.0,1018.6,36.0,59.0,0.9,pingchang,2017-12-24 20:00:00,6.0,18.0,13.0,0.4,38.0,4.0,-2.3,1018.3,25.0,126.0,0.9,pinggu,2017-12-24 20:00:00,6.0,,10.0,0.6,46.0,,-5.2,1023.8,32.0,142.0,1.1,shunyi,2017-12-24 20:00:00,5.0,10.0,16.0,0.6,45.0,6.0,-3.6,1024.4,33.0,340.0,0.6,tongzhou,2017-12-24 20:00:00,6.0,,14.0,0.3,57.0,3.0,-4.6,1025.3,35.0,156.0,1.1
daxing,2017-12-24 21:00:00,6.0,24.0,59.0,0.8,3.0,3.0,-3.1,1023.0,27.0,220.0,1.6,fangshan,2017-12-24 21:00:00,11.0,39.0,65.0,0.5,4.0,5.0,-3.2,1021.7,28.0,229.0,1.5,huairou,2017-12-24 21:00:00,5.0,11.0,14.0,0.4,47.0,2.0,-6.0,1017.9,40.0,344.0,1.6,mentougou,2017-12-24 21:00:00,12.0,31.0,53.0,1.0,9.0,8.0,-3.4,1016.9,26.0,219.0,3.7,miyun,2017-12-24 21:00:00,8.0,11.0,22.0,0.6,34.0,2.0,-6.7,1018.3,45.0,60.0,0.8,pingchang,2017-12-24 21:00:00,10.0,14.0,47.0,0.4,10.0,5.0,-2.8,1017.7,25.0,50.0,0.7,pinggu,2017-12-24 21:00:00,7.0,,18.0,0.9,36.0,,-6.6,1023.4,37.0,83.0,0.8,shunyi,2017-12-24 21:00:00,5.0,6.0,12.0,0.6,50.0,6.0,-3.5,1023.6,34.0,31.0,1.4,tongzhou,2017-12-24 21:00:00,7.0,,20.0,0.3,55.0,3.0,-4.9,1024.7,41.0,269.0,1.0
daxing,2017-12-24 22:00:00,11.0,31.0,50.0,0.8,8.0,3.0,-3.3,1022.9,28.0,226.0,1.9,fangshan,2017-12-24 22:00:00,20.0,41.0,64.0,0.7,5.0,8.0,-3.3,1021.6,29.0,222.0,2.8,huairou,2017-12-24 22:00:00,7.0,11.0,16.0,0.4,41.0,2.0,-6.5,1017.8,45.0,318.0,1.9,mentougou,2017-12-24 22:00:00,13.0,24.0,60.0,0.9,3.0,5.0,-3.7,1016.8,29.0,215.0,1.9,miyun,2017-12-24 22:00:00,10.0,11.0,12.0,0.4,44.0,2.0,-7.7,1018.4,50.0,120.0,0.6,pingchang,2017-12-24 22:00:00,8.0,20.0,42.0,0.5,13.0,4.0,-4.0,1017.9,29.0,93.0,0.7,pinggu,2017-12-24 22:00:00,7.0,,21.0,1.2,33.0,,-7.0,1023.3,42.0,84.0,1.0,shunyi,2017-12-24 22:00:00,8.0,12.0,14.0,0.7,47.0,5.0,-4.6,1024.0,40.0,311.0,0.8,tongzhou,2017-12-24 22:00:00,7.0,18.0,47.0,0.3,25.0,3.0,-4.9,1025.2,39.0,236.0,1.2
daxing,2017-12-24 23:00:00,22.0,32.0,50.0,1.0,6.0,4.0,-3.8,1022.8,30.0,200.0,1.7,fangshan,2017-12-24 23:00:00,39.0,70.0,64.0,1.4,5.0,21.0,-3.8,1021.4,29.0,210.0,2.2,huairou,2017-12-24 23:00:00,8.0,14.0,13.0,0.6,41.0,3.0,-6.9,1017.9,42.0,292.0,1.5,mentougou,2017-12-24 23:00:00,15.0,29.0,58.0,0.8,3.0,4.0,-4.9,1016.7,32.0,95.0,0.3,miyun,2017-12-24 23:00:00,9.0,17.0,21.0,0.5,34.0,2.0,-8.5,1018.4,55.0,79.0,0.9,pingchang,2017-12-24 23:00:00,10.0,11.0,42.0,0.5,14.0,3.0,-5.1,1018.0,33.0,348.0,1.6,pinggu,2017-12-24 23:00:00,9.0,12.0,35.0,1.2,19.0,,-7.4,1023.6,43.0,113.0,0.7,shunyi,2017-12-24 23:00:00,9.0,17.0,51.0,0.8,13.0,6.0,-5.7,1024.0,45.0,16.0,0.5,tongzhou,2017-12-24 23:00:00,9.0,33.0,72.0,0.4,2.0,5.0,-5.3,1025.3,37.0,191.0,1.3
daxing,2017-12-25 00:00:00,22.0,40.0,57.0,1.1,2.0,4.0,-4.0,1022.8,31.0,277.0,0.6,fangshan,2017-12-25 00:00:00,39.0,64.0,63.0,0.9,6.0,22.0,-4.2,1021.5,30.0,187.0,1.4,huairou,2017-12-25 00:00:00,9.0,13.0,11.0,0.4,44.0,2.0,-7.9,1017.9,50.0,192.0,1.2,mentougou,2017-12-25 00:00:00,14.0,30.0,54.0,0.8,9.0,3.0,-5.6,1016.7,36.0,278.0,0.5,miyun,2017-12-25 00:00:00,20.0,32.0,46.0,1.2,8.0,2.0,-9.3,1018.4,58.0,92.0,0.7,pingchang,2017-12-25 00:00:00,15.0,20.0,40.0,0.8,14.0,6.0,-4.9,1017.9,33.0,24.0,1.2,pinggu,2017-12-25 00:00:00,13.0,20.0,49.0,1.3,6.0,,-8.5,1023.7,50.0,999017.0,0.0,shunyi,2017-12-25 00:00:00,12.0,18.0,60.0,0.9,8.0,6.0,-5.3,1023.8,41.0,27.0,1.1,tongzhou,2017-12-25 00:00:00,15.0,37.0,75.0,0.6,2.0,5.0,-6.6,1025.1,44.0,184.0,0.7
daxing,2017-12-25 01:00:00,33.0,59.0,58.0,1.3,5.0,7.0,-2.3,1022.6,28.0,204.0,1.3,fangshan,2017-12-25 01:00:00,41.0,64.0,59.0,0.9,11.0,18.0,-2.1,1021.2,25.0,190.0,2.0,huairou,2017-12-25 01:00:00,7.0,22.0,18.0,0.6,35.0,3.0,-4.6,1017.9,37.0,113.0,0.7,mentougou,2017-12-25 01:00:00,12.0,29.0,27.0,0.8,36.0,3.0,-4.1,1016.6,36.0,338.0,0.5,miyun,2017-12-25 01:00:00,25.0,48.0,48.0,1.5,9.0,4.0,-5.7,1018.6,47.0,68.0,1.2,pingchang,2017-12-25 01:00:00,19.0,28.0,40.0,0.8,16.0,10.0,-4.4,1017.9,32.0,335.0,1.4,pinggu,2017-12-25 01:00:00,18.0,34.0,50.0,1.5,9.0,,-5.4,1023.9,42.0,55.0,0.9,shunyi,2017-12-25 01:00:00,15.0,26.0,54.0,0.9,14.0,6.0,-2.2,1024.0,32.0,57.0,1.2,tongzhou,2017-12-25 01:00:00,15.0,41.0,66.0,0.7,10.0,6.0,-2.7,1025.2,30.0,185.0,1.7
daxing,2017-12-25 02:00:00,36.0,54.0,47.0,1.2,15.0,16.0,-0.6,1022.7,24.0,214.0,2.3,fangshan,2017-12-25 02:00:00,45.0,66.0,52.0,0.9,18.0,24.0,-0.6,1021.3,23.0,197.0,2.1,huairou,2017-12-25 02:00:00,11.0,30.0,32.0,0.6,26.0,3.0,-2.5,1018.0,33.0,114.0,1.5,mentougou,2017-12-25 02:00:00,11.0,25.0,27.0,0.8,40.0,4.0,-1.7,1016.7,27.0,336.0,0.9,miyun,2017-12-25 02:00:00,24.0,46.0,40.0,1.1,17.0,5.0,-2.7,1018.6,35.0,86.0,1.1,pingchang,2017-12-25 02:00:00,17.0,31.0,33.0,0.8,26.0,10.0,-1.6,1017.8,26.0,318.0,1.4,pinggu,2017-12-25 02:00:00,,,,,,,-2.1,1023.9,29.0,109.0,1.1,shunyi,2017-12-25 02:00:00,18.0,24.0,33.0,0.9,32.0,7.0,-0.5,1023.9,28.0,61.0,0.9,tongzhou,2017-12-25 02:00:00,21.0,52.0,61.0,0.7,20.0,5.0,-0.8,1025.2,24.0,222.0,1.9
daxing,2017-12-25 03:00:00,58.0,80.0,45.0,1.3,23.0,22.0,0.9,1022.0,25.0,247.0,3.3,fangshan,2017-12-25 03:00:00,65.0,91.0,46.0,0.9,27.0,23.0,0.9,1020.5,21.0,231.0,4.9,huairou,2017-12-25 03:00:00,18.0,33.0,27.0,0.5,35.0,4.0,-0.1,1017.1,26.0,183.0,1.2,mentougou,2017-12-25 03:00:00,9.0,16.0,23.0,0.6,51.0,4.0,0.6,1016.0,21.0,179.0,1.7,miyun,2017-12-25 03:00:00,14.0,,30.0,0.8,34.0,4.0,-0.5,1017.7,26.0,242.0,0.6,pingchang,2017-12-25 03:00:00,20.0,47.0,34.0,0.7,29.0,8.0,-0.1,1017.0,22.0,326.0,1.3,pinggu,2017-12-25 03:00:00,20.0,22.0,32.0,1.0,32.0,,-0.2,1023.1,24.0,324.0,1.0,shunyi,2017-12-25 03:00:00,21.0,29.0,42.0,1.0,30.0,8.0,0.2,1023.1,26.0,60.0,1.2,tongzhou,2017-12-25 03:00:00,42.0,68.0,50.0,0.8,33.0,17.0,1.4,1024.4,22.0,216.0,3.2
daxing,2017-12-25 04:00:00,68.0,97.0,39.0,1.3,36.0,16.0,2.9,1020.2,16.0,228.0,4.5,fangshan,2017-12-25 04:00:00,63.0,90.0,39.0,0.8,41.0,22.0,2.1,1018.8,18.0,243.0,5.4,huairou,2017-12-25 04:00:00,19.0,,23.0,0.4,45.0,4.0,0.9,1015.6,24.0,120.0,2.3,mentougou,2017-12-25 04:00:00,28.0,42.0,38.0,0.7,50.0,9.0,1.8,1014.3,20.0,210.0,2.4,miyun,2017-12-25 04:00:00,17.0,,30.0,0.7,39.0,6.0,0.6,1016.2,24.0,212.0,2.1,pingchang,2017-12-25 04:00:00,19.0,24.0,39.0,0.8,28.0,8.0,1.5,1015.4,20.0,195.0,1.5,pinggu,2017-12-25 04:00:00,28.0,30.0,35.0,0.9,34.0,,1.2,1021.5,22.0,175.0,1.2,shunyi,2017-12-25 04:00:00,25.0,34.0,51.0,1.0,27.0,10.0,0.9,1021.5,25.0,8.0,1.5,tongzhou,2017-12-25 04:00:00,58.0,84.0,46.0,0.9,45.0,21.0,2.3,1022.7,20.0,232.0,2.6
daxing,2017-12-25 05:00:00,23.0,50.0,16.0,0.8,56.0,5.0,3.8,1019.1,16.0,247.0,2.8,fangshan,2017-12-25 05:00:00,50.0,67.0,34.0,0.6,48.0,15.0,3.0,1017.7,17.0,247.0,3.8,huairou,2017-12-25 05:00:00,15.0,26.0,29.0,0.5,43.0,8.0,1.9,1014.3,21.0,195.0,2.6,mentougou,2017-12-25 05:00:00,47.0,86.0,38.0,0.8,58.0,12.0,3.2,1013.0,19.0,198.0,1.9,miyun,2017-12-25 05:00:00,28.0,,34.0,0.7,39.0,6.0,1.8,1014.9,23.0,231.0,1.9,pingchang,2017-12-25 05:00:00,32.0,33.0,45.0,0.8,27.0,10.0,2.5,1014.2,19.0,195.0,1.5,pinggu,2017-12-25 05:00:00,38.0,42.0,39.0,0.9,36.0,11.0,1.6,1020.1,21.0,279.0,1.1,shunyi,2017-12-25 05:00:00,29.0,41.0,57.0,1.1,28.0,12.0,2.3,1020.3,22.0,320.0,1.0,tongzhou,2017-12-25 05:00:00,61.0,89.0,41.0,0.9,57.0,16.0,3.9,1021.3,15.0,223.0,4.1
daxing,2017-12-25 06:00:00,26.0,52.0,18.0,0.8,56.0,6.0,4.3,1018.1,17.0,245.0,2.9,fangshan,2017-12-25 06:00:00,50.0,67.0,31.0,0.5,53.0,14.0,3.9,1016.8,16.0,210.0,2.7,huairou,2017-12-25 06:00:00,28.0,36.0,34.0,0.6,39.0,8.0,2.8,1013.4,21.0,202.0,2.1,mentougou,2017-12-25 06:00:00,55.0,78.0,37.0,0.8,64.0,13.0,3.6,1012.2,18.0,166.0,2.6,miyun,2017-12-25 06:00:00,31.0,36.0,44.0,0.8,33.0,9.0,2.5,1014.0,22.0,252.0,2.2,pingchang,2017-12-25 06:00:00,28.0,39.0,42.0,0.7,31.0,9.0,3.5,1013.2,18.0,152.0,1.3,pinggu,2017-12-25 06:00:00,43.0,49.0,39.0,0.9,37.0,13.0,2.5,1019.2,20.0,135.0,1.0,shunyi,2017-12-25 06:00:00,38.0,45.0,61.0,1.1,29.0,15.0,3.8,1019.2,19.0,277.0,1.2,tongzhou,2017-12-25 06:00:00,56.0,80.0,35.0,0.7,64.0,11.0,4.4,1020.4,15.0,224.0,3.1
daxing,2017-12-25 07:00:00,35.0,58.0,21.0,0.9,57.0,8.0,4.6,1017.9,17.0,209.0,2.8,fangshan,2017-12-25 07:00:00,45.0,67.0,33.0,0.5,53.0,11.0,4.2,1016.5,16.0,210.0,3.3,huairou,2017-12-25 07:00:00,29.0,48.0,45.0,0.6,30.0,8.0,3.0,1013.1,21.0,232.0,1.4,mentougou,2017-12-25 07:00:00,59.0,84.0,41.0,0.8,66.0,12.0,3.9,1011.9,18.0,190.0,2.8,miyun,2017-12-25 07:00:00,35.0,46.0,50.0,0.7,30.0,9.0,3.1,1013.7,21.0,247.0,1.4,pingchang,2017-12-25 07:00:00,30.0,45.0,40.0,0.7,34.0,9.0,3.2,1013.1,18.0,113.0,1.6,pinggu,2017-12-25 07:00:00,58.0,69.0,40.0,0.9,43.0,17.0,3.1,1018.8,20.0,305.0,0.9,shunyi,2017-12-25 07:00:00,45.0,54.0,60.0,1.1,34.0,18.0,4.5,1019.0,19.0,194.0,0.9,tongzhou,2017-12-25 07:00:00,28.0,59.0,26.0,0.5,69.0,6.0,4.7,1020.2,16.0,224.0,2.4
daxing,2017-12-25 08:00:00,42.0,68.0,28.0,0.9,52.0,9.0,4.1,1018.0,19.0,216.0,3.0,fangshan,2017-12-25 08:00:00,43.0,67.0,32.0,0.4,54.0,11.0,3.7,1016.7,17.0,216.0,3.2,huairou,2017-12-25 08:00:00,36.0,59.0,57.0,0.7,19.0,10.0,2.5,1013.3,23.0,254.0,1.1,mentougou,2017-12-25 08:00:00,58.0,90.0,50.0,0.8,63.0,11.0,3.4,1012.2,19.0,194.0,3.0,miyun,2017-12-25 08:00:00,35.0,50.0,56.0,0.8,23.0,9.0,2.5,1014.0,22.0,274.0,1.1,pingchang,2017-12-25 08:00:00,32.0,50.0,44.0,0.7,33.0,10.0,3.0,1013.2,19.0,83.0,1.5,pinggu,2017-12-25 08:00:00,55.0,66.0,40.0,0.9,43.0,17.0,2.7,1018.8,20.0,283.0,1.0,shunyi,2017-12-25 08:00:00,51.0,59.0,71.0,1.1,24.0,18.0,3.6,1019.1,20.0,128.0,0.3,tongzhou,2017-12-25 08:00:00,26.0,56.0,33.0,0.5,61.0,7.0,4.1,1020.3,17.0,207.0,1.8
daxing,2017-12-25 09:00:00,43.0,81.0,38.0,1.0,41.0,9.0,2.6,1018.3,22.0,220.0,2.0,fangshan,2017-12-25 09:00:00,43.0,75.0,45.0,0.5,44.0,10.0,2.1,1017.1,20.0,219.0,2.1,huairou,2017-12-25 09:00:00,37.0,69.0,74.0,0.9,3.0,10.0,0.1,1013.9,28.0,8.0,1.1,mentougou,2017-12-25 09:00:00,61.0,100.0,68.0,0.8,44.0,11.0,1.9,1012.5,21.0,170.0,2.2,miyun,2017-12-25 09:00:00,40.0,55.0,68.0,0.9,10.0,9.0,-0.5,1014.5,28.0,306.0,0.6,pingchang,2017-12-25 09:00:00,42.0,69.0,53.0,0.8,25.0,12.0,2.0,1013.8,21.0,7.0,1.2,pinggu,2017-12-25 09:00:00,57.0,69.0,50.0,1.0,32.0,17.0,0.2,1019.4,25.0,342.0,0.8,shunyi,2017-12-25 09:00:00,51.0,63.0,81.0,1.1,12.0,17.0,1.9,1019.6,24.0,29.0,1.4,tongzhou,2017-12-25 09:00:00,35.0,69.0,49.0,0.6,44.0,9.0,1.8,1020.8,21.0,188.0,1.0
daxing,2017-12-25 10:00:00,51.0,87.0,50.0,1.1,29.0,9.0,-0.4,1018.7,28.0,169.0,1.4,fangshan,2017-12-25 10:00:00,52.0,89.0,73.0,0.7,22.0,10.0,0.4,1017.3,23.0,194.0,1.8,huairou,2017-12-25 10:00:00,46.0,82.0,80.0,1.3,2.0,11.0,-1.9,1014.4,37.0,314.0,1.4,mentougou,2017-12-25 10:00:00,61.0,110.0,96.0,1.0,2.0,10.0,0.6,1012.7,25.0,217.0,2.3,miyun,2017-12-25 10:00:00,42.0,71.0,74.0,1.0,2.0,7.0,-3.4,1015.1,36.0,86.0,1.2,pingchang,2017-12-25 10:00:00,41.0,73.0,65.0,1.0,10.0,12.0,0.6,1014.2,23.0,359.0,1.2,pinggu,2017-12-25 10:00:00,56.0,80.0,70.0,1.2,7.0,16.0,-2.0,1020.0,31.0,61.0,0.8,shunyi,2017-12-25 10:00:00,50.0,69.0,89.0,1.1,4.0,17.0,0.6,1020.1,29.0,51.0,1.7,tongzhou,2017-12-25 10:00:00,42.0,88.0,73.0,0.7,20.0,11.0,-0.9,1021.0,48.0,106.0,0.6
daxing,2017-12-25 11:00:00,58.0,95.0,55.0,1.2,23.0,11.0,-0.7,1018.8,32.0,40.0,1.4,fangshan,2017-12-25 11:00:00,61.0,98.0,87.0,1.7,10.0,10.0,-0.1,1017.6,37.0,225.0,1.1,huairou,2017-12-25 11:00:00,50.0,89.0,77.0,1.5,2.0,9.0,-3.1,1015.0,38.0,197.0,0.4,mentougou,2017-12-25 11:00:00,65.0,119.0,89.0,1.3,5.0,11.0,-0.6,1013.3,29.0,297.0,1.7,miyun,2017-12-25 11:00:00,84.0,100.0,76.0,2.1,2.0,14.0,-4.9,1015.8,41.0,74.0,0.8,pingchang,2017-12-25 11:00:00,42.0,65.0,55.0,0.9,12.0,11.0,-0.3,1014.8,26.0,322.0,0.8,pinggu,2017-12-25 11:00:00,76.0,94.0,73.0,1.6,4.0,17.0,-3.6,1020.5,35.0,78.0,1.2,shunyi,2017-12-25 11:00:00,59.0,79.0,89.0,1.2,5.0,17.0,-0.2,1020.6,30.0,41.0,1.5,tongzhou,2017-12-25 11:00:00,49.0,98.0,82.0,0.8,10.0,11.0,-2.9,1021.5,56.0,30.0,0.7
daxing,2017-12-25 12:00:00,64.0,107.0,84.0,1.4,2.0,11.0,-1.6,1019.9,36.0,11.0,0.8,fangshan,2017-12-25 12:00:00,65.0,117.0,93.0,1.1,5.0,11.0,-2.0,1018.7,34.0,34.0,0.3,huairou,2017-12-25 12:00:00,58.0,82.0,70.0,1.4,2.0,11.0,-4.2,1015.6,44.0,345.0,1.8,mentougou,2017-12-25 12:00:00,56.0,89.0,81.0,1.0,10.0,13.0,-1.1,1014.4,31.0,295.0,2.0,miyun,2017-12-25 12:00:00,69.0,104.0,72.0,1.9,2.0,11.0,-4.4,1016.4,40.0,91.0,1.5,pingchang,2017-12-25 12:00:00,31.0,63.0,54.0,0.9,10.0,11.0,-0.8,1015.8,27.0,346.0,1.8,pinggu,2017-12-25 12:00:00,91.0,103.0,60.0,1.9,8.0,18.0,-4.0,1021.0,37.0,66.0,0.8,shunyi,2017-12-25 12:00:00,58.0,81.0,86.0,1.4,5.0,17.0,-0.9,1021.5,32.0,10.0,1.7,tongzhou,2017-12-25 12:00:00,53.0,103.0,92.0,1.0,3.0,12.0,-3.8,1022.3,49.0,80.0,0.9
daxing,2017-12-25 13:00:00,66.0,120.0,93.0,1.5,2.0,11.0,-2.7,1020.5,38.0,132.0,1.3,fangshan,2017-12-25 13:00:00,59.0,107.0,90.0,0.9,4.0,10.0,0.2,1019.4,28.0,28.0,1.7,huairou,2017-12-25 13:00:00,56.0,70.0,66.0,1.3,2.0,9.0,-4.7,1016.6,46.0,347.0,2.1,mentougou,2017-12-25 13:00:00,56.0,84.0,77.0,1.0,12.0,12.0,-0.5,1015.1,30.0,299.0,0.8,miyun,2017-12-25 13:00:00,69.0,88.0,68.0,1.9,2.0,9.0,-4.3,1017.3,53.0,60.0,1.7,pingchang,2017-12-25 13:00:00,39.0,66.0,65.0,1.1,2.0,14.0,-1.3,1016.5,29.0,11.0,1.8,pinggu,2017-12-25 13:00:00,72.0,81.0,59.0,1.7,4.0,,-5.5,1021.8,42.0,322.0,0.4,shunyi,2017-12-25 13:00:00,56.0,87.0,79.0,1.4,5.0,15.0,-1.7,1022.4,34.0,38.0,1.0,tongzhou,2017-12-25 13:00:00,66.0,123.0,94.0,1.2,2.0,16.0,-2.3,1023.0,38.0,10.0,2.3
